2019-11-05 21:59:19.840 [main] INFO  com.example.demo.DemoApplication - Starting DemoApplication on os with PID 26002 (/home/os/springtest/spring-web-master/spring_shiro_log_jiekou/target/classes started by os in /home/os/springtest/spring-web-master/spring_shiro_log_jiekou)
2019-11-05 22:00:39.475 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sqlSessionTemplate' of type [org.mybatis.spring.SqlSessionTemplate] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-05 22:00:39.545 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sysUserMapper' of type [tk.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-05 22:00:39.547 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sysUserMapper' of type [com.sun.proxy.$Proxy75] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-05 22:00:39.551 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sysUserServiceimpl' of type [com.example.demo.service.impl.SysUserServiceimpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-05 22:00:39.551 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'userRealm' of type [com.example.demo.shiro.UserRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-05 22:00:39.686 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'defaultWebSecurityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-05 22:00:39.835 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2019-11-05 22:00:39.840 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2019-11-05 22:00:39.840 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-11-05 22:00:39.840 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2019-11-05 22:00:39.879 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-11-05 22:00:39.879 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1283 ms
2019-11-05 22:00:40.031 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-11-05 22:00:40.198 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-11-05 22:00:40.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间111:2019-11-05 22-00-40
2019-11-05 22:00:40.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间:2019-11-05 22-00-40
2019-11-05 22:00:40.240 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2019-11-05 22:00:40.250 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2019-11-05 22:00:40.252 [main] INFO  com.example.demo.DemoApplication - Started DemoApplication in 2.129 seconds (JVM running for 2.511)
2019-11-05 22:00:41.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间111:2019-11-05 22-00-41
2019-11-05 22:00:41.240 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间:2019-11-05 22-00-41
2019-11-05 22:00:42.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间111:2019-11-05 22-00-42
2019-11-05 22:00:42.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间:2019-11-05 22-00-42
2019-11-05 22:00:43.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间111:2019-11-05 22-00-43
2019-11-05 22:00:43.240 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间:2019-11-05 22-00-43
2019-11-05 22:00:44.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间111:2019-11-05 22-00-44
2019-11-05 22:00:44.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间:2019-11-05 22-00-44
2019-11-05 22:00:45.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间111:2019-11-05 22-00-45
2019-11-05 22:00:45.240 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间:2019-11-05 22-00-45
2019-11-05 22:00:46.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间111:2019-11-05 22-00-46
2019-11-05 22:00:46.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间:2019-11-05 22-00-46
2019-11-05 22:00:47.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间111:2019-11-05 22-00-47
2019-11-05 22:00:47.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间:2019-11-05 22-00-47
2019-11-05 22:00:48.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间111:2019-11-05 22-00-48
2019-11-05 22:00:48.240 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间:2019-11-05 22-00-48
2019-11-05 22:00:49.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间111:2019-11-05 22-00-49
2019-11-05 22:00:49.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间:2019-11-05 22-00-49
2019-11-05 22:00:50.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间111:2019-11-05 22-00-50
2019-11-05 22:00:50.239 [scheduling-1] INFO  com.example.demo.task.pojodask - 现在时间:2019-11-05 22-00-50
2019-11-05 22:00:50.802 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-11-05 22:00:50.803 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
